match_id,date,club,player_id,player,role,state,passes,progressive_passes,shots,xg,pressures,recoveries
3900490,2015-10-30,Paris Saint-Germain,3481,Serge Aurier,DEF,Leading,13,2,0,0,3,1
3900490,2015-10-30,Paris Saint-Germain,3745,Lucas Rodrigues Moura da Silva,FWD,Level,51,6,3,0.12978705299999999,7,5
3900490,2015-10-30,Paris Saint-Germain,3745,Lucas Rodrigues Moura da Silva,FWD,Leading,9,1,0,0,3,0
3900490,2015-10-30,Paris Saint-Germain,4325,Thiago Motta,MID,Level,16,4,0,0,7,0
3900490,2015-10-30,Paris Saint-Germain,4325,Thiago Motta,MID,Leading,36,3,0,0,4,1
3900490,2015-10-30,Paris Saint-Germain,4375,Blaise Matuidi,MID,Level,57,8,0,0,15,2
3900490,2015-10-30,Paris Saint-Germain,4440,Kevin Trapp,GK,Level,17,1,0,0,0,2
3900490,2015-10-30,Paris Saint-Germain,4440,Kevin Trapp,GK,Leading,4,0,0,0,0,0
3900490,2015-10-30,Paris Saint-Germain,8510,Jean-Kévin Augustin,FWD,Leading,2,0,0,0,6,1
3900490,2015-10-30,Paris Saint-Germain,8515,Benjamin Stambouli,MID,Level,54,8,0,0,16,3
3900490,2015-10-30,Paris Saint-Germain,20048,Gregory van der Wiel,DEF,Level,62,1,0,0,15,9
3900490,2015-10-30,Paris Saint-Germain,20048,Gregory van der Wiel,DEF,Leading,9,0,0,0,2,0
3900490,2015-10-30,Paris Saint-Germain,26613,Maxwell Scherrer Cabelino Andrade,DEF,Level,76,15,1,0.019769037,9,6
3900490,2015-10-30,Paris Saint-Germain,26613,Maxwell Scherrer Cabelino Andrade,DEF,Leading,20,0,0,0,4,2
3900490,2015-10-30,Paris Saint-Germain,351521,Ezequiel Iván Lavezzi,FWD,Level,20,0,2,0.090079325,18,0
3900490,2015-10-30,Paris Saint-Germain,351521,Ezequiel Iván Lavezzi,FWD,Leading,11,3,0,0,6,1
3753983,2015-10-31,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,Level,25,3,0,0,10,3
3753983,2015-10-31,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,Leading,31,6,3,0.176480183,11,3
3753983,2015-10-31,Arsenal,3394,Laurent Koscielny,DEF,Level,31,9,0,0,3,4
3753983,2015-10-31,Arsenal,3394,Laurent Koscielny,DEF,Leading,19,2,2,0.69803755,3,4
3753983,2015-10-31,Arsenal,3437,Francis Joseph Coquelin,MID,Level,23,5,0,0,5,4
3753983,2015-10-31,Arsenal,3437,Francis Joseph Coquelin,MID,Leading,19,1,0,0,9,2
3753983,2015-10-31,Arsenal,3461,Petr Čech,GK,Level,17,3,0,0,0,1
3753983,2015-10-31,Arsenal,3461,Petr Čech,GK,Leading,12,2,0,0,0,1
3753983,2015-10-31,Arsenal,3475,Per Mertesacker,DEF,Level,27,4,0,0,0,1
3753983,2015-10-31,Arsenal,3475,Per Mertesacker,DEF,Leading,14,4,0,0,0,1
3753983,2015-10-31,Arsenal,3496,Mesut Özil,MID,Level,30,2,0,0,12,1
3753983,2015-10-31,Arsenal,3496,Mesut Özil,MID,Leading,31,3,1,0.060334682,5,4
3753983,2015-10-31,Arsenal,3498,Ignacio Monreal Eraso,DEF,Level,30,1,1,0.058628954,8,3
3753983,2015-10-31,Arsenal,3498,Ignacio Monreal Eraso,DEF,Leading,20,4,0,0,13,2
3753983,2015-10-31,Arsenal,3511,Héctor Bellerín Moruno,DEF,Level,14,4,0,0,10,0
3753983,2015-10-31,Arsenal,3511,Héctor Bellerín Moruno,DEF,Leading,20,1,0,0,2,1
3753983,2015-10-31,Arsenal,3528,Kieran Gibbs,FWD,Leading,4,1,0,0,4,0
3753983,2015-10-31,Arsenal,3604,Olivier Giroud,FWD,Level,16,0,2,0.32578116,11,1
3753983,2015-10-31,Arsenal,3604,Olivier Giroud,FWD,Leading,7,0,0,0,7,0
3753983,2015-10-31,Arsenal,3647,Alex Iwobi,FWD,Leading,2,0,0,0,0,0
3753983,2015-10-31,Arsenal,3713,Calum Chambers,FWD,Leading,8,0,0,0,5,2
3753983,2015-10-31,Arsenal,5581,Joel Nathaniel Campbell Samuels,FWD,Level,15,0,2,0.086039073,10,4
3753983,2015-10-31,Arsenal,5581,Joel Nathaniel Campbell Samuels,FWD,Leading,7,1,2,0.24209240399999998,8,0
3753983,2015-10-31,Arsenal,11386,Santiago Cazorla González,MID,Level,43,14,0,0,3,1
3753983,2015-10-31,Arsenal,11386,Santiago Cazorla González,MID,Leading,37,7,0,0,5,5
3825645,2015-10-31,Barcelona,3508,Sandro Ramírez Castillo,MID,Leading,4,1,0,0,6,1
3825645,2015-10-31,Barcelona,4320,Neymar da Silva Santos Junior,FWD,Level,38,3,0,0,1,2
3825645,2015-10-31,Barcelona,4320,Neymar da Silva Santos Junior,FWD,Leading,43,8,2,0.222192785,14,2
3825645,2015-10-31,Barcelona,4324,Daniel Alves da Silva,DEF,Level,33,3,0,0,6,1
3825645,2015-10-31,Barcelona,4324,Daniel Alves da Silva,DEF,Leading,39,2,3,0.053106903,10,5
3825645,2015-10-31,Barcelona,4691,Claudio Andrés Bravo Muñoz,GK,Level,11,0,0,0,0,3
3825645,2015-10-31,Barcelona,4691,Claudio Andrés Bravo Muñoz,GK,Leading,19,0,0,0,0,3
3825645,2015-10-31,Barcelona,5203,Sergio Busquets i Burgos,MID,Level,43,4,0,0,13,0
3825645,2015-10-31,Barcelona,5203,Sergio Busquets i Burgos,MID,Leading,55,9,0,0,11,4
3825645,2015-10-31,Barcelona,5211,Jordi Alba Ramos,DEF,Level,42,3,0,0,8,5
3825645,2015-10-31,Barcelona,5211,Jordi Alba Ramos,DEF,Leading,59,5,2,0.34516990799999997,8,7
3825645,2015-10-31,Barcelona,5213,Gerard Piqué Bernabéu,DEF,Level,36,7,0,0,2,4
3825645,2015-10-31,Barcelona,5213,Gerard Piqué Bernabéu,DEF,Leading,41,3,0,0,3,2
3825645,2015-10-31,Barcelona,5216,Andrés Iniesta Luján,FWD,Leading,42,9,0,0,2,1
3825645,2015-10-31,Barcelona,5246,Luis Alberto Suárez Díaz,FWD,Level,10,1,1,0.48497155,6,2
3825645,2015-10-31,Barcelona,5246,Luis Alberto Suárez Díaz,FWD,Leading,18,2,3,0.254740643,9,3
3825645,2015-10-31,Barcelona,5470,Ivan Rakitić,MID,Level,32,6,1,0.024978967,5,2
3825645,2015-10-31,Barcelona,5470,Ivan Rakitić,MID,Leading,54,4,0,0,8,3
3825645,2015-10-31,Barcelona,6379,Sergi Roberto Carnicer,MID,Level,32,5,1,0.034872316,7,1
3825645,2015-10-31,Barcelona,6379,Sergi Roberto Carnicer,MID,Leading,30,3,0,0,3,1
3825645,2015-10-31,Barcelona,6616,Munir El Haddadi Mohamed,FWD,Level,17,0,1,0.55472696,3,0
3825645,2015-10-31,Barcelona,6616,Munir El Haddadi Mohamed,FWD,Leading,4,0,0,0,2,0
3825645,2015-10-31,Barcelona,10609,Jérémy Mathieu,DEF,Level,31,3,0,0,5,0
3825645,2015-10-31,Barcelona,10609,Jérémy Mathieu,DEF,Leading,42,3,1,0.008478975,1,0
3890350,2015-10-31,Bayer Leverkusen,3058,Javier Hernández Balcázar,FWD,Level,14,1,1,0.11575911,12,4
3890350,2015-10-31,Bayer Leverkusen,3058,Javier Hernández Balcázar,FWD,Trailing,1,0,1,0.3118091,2,0
3890350,2015-10-31,Bayer Leverkusen,5555,Julian Brandt,MID,Level,1,0,0,0,1,0
3890350,2015-10-31,Bayer Leverkusen,5555,Julian Brandt,MID,Trailing,10,0,0,0,3,1
3890350,2015-10-31,Bayer Leverkusen,7039,Hakan Çalhanoğlu,MID,Level,47,2,0,0,11,3
3890350,2015-10-31,Bayer Leverkusen,7039,Hakan Çalhanoğlu,MID,Trailing,2,1,1,0.10882663,1,0
3890350,2015-10-31,Bayer Leverkusen,8212,Wendell Nascimento Borges,DEF,Level,44,8,1,0.0075364304,14,4
3890350,2015-10-31,Bayer Leverkusen,8212,Wendell Nascimento Borges,DEF,Trailing,11,2,1,0.04195478,9,0
3890350,2015-10-31,Bayer Leverkusen,8213,Karim Bellarabi,FWD,Level,29,4,1,0.014653592,29,4
3890350,2015-10-31,Bayer Leverkusen,8213,Karim Bellarabi,FWD,Trailing,2,0,2,0.026346306599999997,6,4
3890350,2015-10-31,Bayer Leverkusen,8219,Admir Mehmedi,FWD,Level,32,2,1,0.1707477,18,3
3890350,2015-10-31,Bayer Leverkusen,8219,Admir Mehmedi,FWD,Trailing,4,0,0,0,8,0
3890350,2015-10-31,Bayer Leverkusen,8221,Jonathan Tah,DEF,Level,35,5,0,0,9,7
3890350,2015-10-31,Bayer Leverkusen,8221,Jonathan Tah,DEF,Trailing,14,1,0,0,0,0
3890350,2015-10-31,Bayer Leverkusen,8222,Kevin Kampl,MID,Level,38,3,2,0.0263521047,16,8
3890350,2015-10-31,Bayer Leverkusen,8222,Kevin Kampl,MID,Trailing,10,2,0,0,4,1
3890350,2015-10-31,Bayer Leverkusen,8313,Kyriakos Papadopoulos,DEF,Level,24,3,1,0.03791051,18,3
3890350,2015-10-31,Bayer Leverkusen,8313,Kyriakos Papadopoulos,DEF,Trailing,3,1,0,0,0,0
3890350,2015-10-31,Bayer Leverkusen,8549,Giulio Donati,DEF,Level,35,6,0,0,12,3
3890350,2015-10-31,Bayer Leverkusen,8549,Giulio Donati,DEF,Trailing,15,2,0,0,2,1
3890350,2015-10-31,Bayer Leverkusen,8573,Ömer Toprak,DEF,Trailing,11,3,1,0.05191938,1,2
3890350,2015-10-31,Bayer Leverkusen,8805,Christoph Kramer,MID,Level,40,4,1,0.10168782,25,8
3890350,2015-10-31,Bayer Leverkusen,8805,Christoph Kramer,MID,Trailing,21,1,0,0,7,4
3890350,2015-10-31,Bayer Leverkusen,11394,Stefan Kießling,MID,Trailing,6,0,0,0,3,0
3890350,2015-10-31,Bayer Leverkusen,15581,Bernd Leno,GK,Level,23,2,0,0,1,2
3890350,2015-10-31,Bayer Leverkusen,15581,Bernd Leno,GK,Trailing,11,0,0,0,0,4
3879597,2015-10-31,Juventus,3477,Álvaro Borja Morata Martín,MID,Level,15,0,1,0.04692659,4,2
3879597,2015-10-31,Juventus,3477,Álvaro Borja Morata Martín,MID,Leading,11,0,0,0,5,0
3879597,2015-10-31,Juventus,5472,Mario Mandžukić,MID,Level,2,1,0,0,2,1
3879597,2015-10-31,Juventus,5472,Mario Mandžukić,MID,Leading,1,0,0,0,0,0
3879597,2015-10-31,Juventus,5566,Sami Khedira,MID,Level,3,0,0,0,2,0
3879597,2015-10-31,Juventus,5689,Juan Guillermo Cuadrado Bello,MID,Level,18,0,2,0.9052349470000001,6,3
3879597,2015-10-31,Juventus,5689,Juan Guillermo Cuadrado Bello,MID,Leading,11,1,0,0,6,0
3879597,2015-10-31,Juventus,5743,Paulo Bruno Exequiel Dybala,MID,Level,28,1,2,0.13147304199999998,6,2
3879597,2015-10-31,Juventus,5743,Paulo Bruno Exequiel Dybala,MID,Leading,16,2,1,0.06361376,3,3
3879597,2015-10-31,Juventus,6943,Andrea Barzagli,DEF,Level,51,15,0,0,6,3
3879597,2015-10-31,Juventus,6943,Andrea Barzagli,DEF,Leading,26,2,0,0,2,1
3879597,2015-10-31,Juventus,6945,Alex Sandro Lobo Silva,MID,Level,6,0,0,0,2,0
3879597,2015-10-31,Juventus,6949,Gianluigi Buffon,GK,Level,12,1,0,0,0,4
3879597,2015-10-31,Juventus,6949,Gianluigi Buffon,GK,Leading,7,0,0,0,0,1
3879597,2015-10-31,Juventus,7173,Leonardo Bonucci,DEF,Level,49,12,1,0.039481238,7,3
3879597,2015-10-31,Juventus,7173,Leonardo Bonucci,DEF,Leading,28,5,0,0,8,0
3879597,2015-10-31,Juventus,7952,Simone Padoin,DEF,Level,39,7,0,0,4,2
3879597,2015-10-31,Juventus,7952,Simone Padoin,DEF,Leading,16,2,0,0,1,1
3879597,2015-10-31,Juventus,8294,Claudio Marchisio,MID,Level,38,2,2,0.072730972,5,2
3879597,2015-10-31,Juventus,8294,Claudio Marchisio,MID,Leading,18,4,0,0,2,1
3879597,2015-10-31,Juventus,20004,Paul Pogba,MID,Level,37,6,6,0.896425383,7,8
3879597,2015-10-31,Juventus,20004,Paul Pogba,MID,Leading,14,0,0,0,9,1
3879597,2015-10-31,Juventus,20008,Patrice Evra,DEF,Level,43,1,0,0,2,0
3879597,2015-10-31,Juventus,20008,Patrice Evra,DEF,Leading,25,1,0,0,4,1
3879597,2015-10-31,Juventus,25345,Anderson Hernanes de Carvalho Andrade,MID,Level,57,4,2,0.059393124,10,4
3879597,2015-10-31,Juventus,25345,Anderson Hernanes de Carvalho Andrade,MID,Leading,27,4,0,0,3,2
3890359,2015-11-07,Bayer Leverkusen,3058,Javier Hernández Balcázar,FWD,Level,13,0,1,0.04341235,8,3
3890359,2015-11-07,Bayer Leverkusen,3058,Javier Hernández Balcázar,FWD,Trailing,11,0,1,0.17230676,3,1
3890359,2015-11-07,Bayer Leverkusen,5555,Julian Brandt,FWD,Level,10,2,0,0,12,2
3890359,2015-11-07,Bayer Leverkusen,5555,Julian Brandt,FWD,Trailing,14,2,0,0,3,1
3890359,2015-11-07,Bayer Leverkusen,7039,Hakan Çalhanoğlu,MID,Level,26,2,2,0.06038464,13,2
3890359,2015-11-07,Bayer Leverkusen,7039,Hakan Çalhanoğlu,MID,Trailing,17,1,1,0.03649645,6,1
3890359,2015-11-07,Bayer Leverkusen,8212,Wendell Nascimento Borges,DEF,Level,21,1,0,0,9,6
3890359,2015-11-07,Bayer Leverkusen,8212,Wendell Nascimento Borges,DEF,Trailing,15,0,0,0,4,2
3890359,2015-11-07,Bayer Leverkusen,8213,Karim Bellarabi,FWD,Level,11,2,1,0.025145005,5,2
3890359,2015-11-07,Bayer Leverkusen,8213,Karim Bellarabi,FWD,Trailing,7,3,2,0.084939315,2,0
3890359,2015-11-07,Bayer Leverkusen,8219,Admir Mehmedi,FWD,Level,16,0,0,0,7,2
3890359,2015-11-07,Bayer Leverkusen,8219,Admir Mehmedi,FWD,Trailing,12,1,0,0,1,3
3890359,2015-11-07,Bayer Leverkusen,8221,Jonathan Tah,DEF,Level,15,4,0,0,6,2
3890359,2015-11-07,Bayer Leverkusen,8221,Jonathan Tah,DEF,Trailing,13,0,0,0,2,1
3890359,2015-11-07,Bayer Leverkusen,8222,Kevin Kampl,MID,Level,27,2,0,0,9,5
3890359,2015-11-07,Bayer Leverkusen,8222,Kevin Kampl,MID,Trailing,19,3,1,0.13505788,7,3
3890359,2015-11-07,Bayer Leverkusen,8313,Kyriakos Papadopoulos,DEF,Level,13,1,0,0,3,0
3890359,2015-11-07,Bayer Leverkusen,8313,Kyriakos Papadopoulos,DEF,Trailing,6,0,0,0,5,0
3890359,2015-11-07,Bayer Leverkusen,8573,Ömer Toprak,MID,Level,19,2,0,0,8,1
3890359,2015-11-07,Bayer Leverkusen,8573,Ömer Toprak,MID,Trailing,14,0,0,0,4,2
3890359,2015-11-07,Bayer Leverkusen,9363,André Ramalho Silva,FWD,Level,8,0,0,0,3,0
3890359,2015-11-07,Bayer Leverkusen,9363,André Ramalho Silva,FWD,Trailing,15,4,0,0,7,1
3890359,2015-11-07,Bayer Leverkusen,11394,Stefan Kießling,DEF,Trailing,5,0,0,0,7,0
3890359,2015-11-07,Bayer Leverkusen,15581,Bernd Leno,GK,Level,23,7,0,0,0,3
3890359,2015-11-07,Bayer Leverkusen,15581,Bernd Leno,GK,Trailing,13,4,0,0,0,3
3890359,2015-11-07,Bayer Leverkusen,20415,Sebastian Boenisch,DEF,Level,32,5,0,0,10,5
3890359,2015-11-07,Bayer Leverkusen,20415,Sebastian Boenisch,DEF,Trailing,18,5,3,0.109841657,6,4
3900501,2015-11-07,Paris Saint-Germain,2995,Ángel Fabián Di María Hernández,FWD,Level,3,0,1,0.008475669,0,1
3900501,2015-11-07,Paris Saint-Germain,2995,Ángel Fabián Di María Hernández,FWD,Leading,70,6,2,0.133833385,9,2
3900501,2015-11-07,Paris Saint-Germain,3026,Adrien Rabiot,MID,Level,7,0,0,0,2,0
3900501,2015-11-07,Paris Saint-Germain,3026,Adrien Rabiot,MID,Leading,87,14,0,0,24,4
3900501,2015-11-07,Paris Saint-Germain,3295,Thiago Emiliano da Silva,DEF,Level,7,0,0,0,0,0
3900501,2015-11-07,Paris Saint-Germain,3295,Thiago Emiliano da Silva,DEF,Leading,77,20,0,0,6,2
3900501,2015-11-07,Paris Saint-Germain,3672,Zlatan Ibrahimović,FWD,Level,2,0,0,0,0,0
3900501,2015-11-07,Paris Saint-Germain,3672,Zlatan Ibrahimović,FWD,Leading,59,5,5,0.8477297400000001,4,5
3900501,2015-11-07,Paris Saint-Germain,3745,Lucas Rodrigues Moura da Silva,FWD,Leading,10,0,2,0.124699754,8,3
3900501,2015-11-07,Paris Saint-Germain,3956,David Luiz Moreira Marinho,DEF,Level,4,1,0,0,2,0
3900501,2015-11-07,Paris Saint-Germain,3956,David Luiz Moreira Marinho,DEF,Leading,66,11,0,0,10,8
3900501,2015-11-07,Paris Saint-Germain,4319,Edinson Roberto Cavani Gómez,FWD,Level,0,0,0,0,2,0
3900501,2015-11-07,Paris Saint-Germain,4319,Edinson Roberto Cavani Gómez,FWD,Leading,20,1,2,0.158578346,5,2
3900501,2015-11-07,Paris Saint-Germain,4325,Thiago Motta,MID,Level,12,2,0,0,2,0
3900501,2015-11-07,Paris Saint-Germain,4325,Thiago Motta,MID,Leading,96,25,0,0,20,4
3900501,2015-11-07,Paris Saint-Germain,4326,Layvin Kurzawa,DEF,Level,7,0,0,0,2,0
3900501,2015-11-07,Paris Saint-Germain,4326,Layvin Kurzawa,DEF,Leading,71,4,1,0.04341521,14,1
3900501,2015-11-07,Paris Saint-Germain,4375,Blaise Matuidi,MID,Level,7,3,0,0,5,1
3900501,2015-11-07,Paris Saint-Germain,4375,Blaise Matuidi,MID,Leading,72,12,0,0,32,3
3900501,2015-11-07,Paris Saint-Germain,4440,Kevin Trapp,GK,Level,1,0,0,0,0,0
3900501,2015-11-07,Paris Saint-Germain,4440,Kevin Trapp,GK,Leading,20,1,0,0,0,2
3900501,2015-11-07,Paris Saint-Germain,8515,Benjamin Stambouli,MID,Leading,9,0,0,0,6,0
3900501,2015-11-07,Paris Saint-Germain,20048,Gregory van der Wiel,DEF,Level,6,0,0,0,0,1
3900501,2015-11-07,Paris Saint-Germain,20048,Gregory van der Wiel,DEF,Leading,86,8,1,0.026732286,10,2
3900501,2015-11-07,Paris Saint-Germain,351521,Ezequiel Iván Lavezzi,FWD,Leading,19,1,1,0.36713967,5,3
3754265,2015-11-08,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,Level,22,4,1,0.08123945,4,2
3754265,2015-11-08,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,Trailing,15,4,1,0.39932612,8,1
3754265,2015-11-08,Arsenal,3394,Laurent Koscielny,DEF,Level,18,3,0,0,6,5
3754265,2015-11-08,Arsenal,3394,Laurent Koscielny,DEF,Trailing,24,2,1,0.025913833,5,4
3754265,2015-11-08,Arsenal,3437,Francis Joseph Coquelin,MID,Level,16,2,0,0,19,3
3754265,2015-11-08,Arsenal,3437,Francis Joseph Coquelin,MID,Trailing,20,2,0,0,7,5
3754265,2015-11-08,Arsenal,3461,Petr Čech,GK,Level,19,6,0,0,0,5
3754265,2015-11-08,Arsenal,3461,Petr Čech,GK,Trailing,24,5,0,0,0,4
3754265,2015-11-08,Arsenal,3475,Per Mertesacker,DEF,Level,24,1,1,0.10778651,3,2
3754265,2015-11-08,Arsenal,3475,Per Mertesacker,DEF,Trailing,26,6,0,0,1,2
3754265,2015-11-08,Arsenal,3496,Mesut Özil,MID,Level,37,5,0,0,8,3
3754265,2015-11-08,Arsenal,3496,Mesut Özil,MID,Trailing,30,5,0,0,13,2
3754265,2015-11-08,Arsenal,3498,Ignacio Monreal Eraso,DEF,Level,34,4,0,0,9,1
3754265,2015-11-08,Arsenal,3498,Ignacio Monreal Eraso,DEF,Trailing,26,1,0,0,5,0
3754265,2015-11-08,Arsenal,3528,Kieran Gibbs,FWD,Trailing,2,0,1,0.31126413,1,0
3754265,2015-11-08,Arsenal,3528,Kieran Gibbs,FWD,Level,5,0,0,0,3,1
3754265,2015-11-08,Arsenal,3604,Olivier Giroud,FWD,Level,18,0,2,0.111235487,10,1
3754265,2015-11-08,Arsenal,3604,Olivier Giroud,FWD,Trailing,12,0,2,0.50337088,7,0
3754265,2015-11-08,Arsenal,4428,Mathieu Debuchy,DEF,Level,29,7,0,0,4,3
3754265,2015-11-08,Arsenal,4428,Mathieu Debuchy,DEF,Trailing,28,7,0,0,15,2
3754265,2015-11-08,Arsenal,5581,Joel Nathaniel Campbell Samuels,FWD,Level,9,2,0,0,7,4
3754265,2015-11-08,Arsenal,5581,Joel Nathaniel Campbell Samuels,FWD,Trailing,14,0,1,0.034040026,11,2
3754265,2015-11-08,Arsenal,6631,Mathieu Flamini,MID,Trailing,13,4,0,0,8,1
3754265,2015-11-08,Arsenal,6631,Mathieu Flamini,MID,Level,11,4,0,0,2,1
3754265,2015-11-08,Arsenal,11386,Santiago Cazorla González,MID,Level,21,4,0,0,2,2
3754265,2015-11-08,Arsenal,11386,Santiago Cazorla González,MID,Trailing,7,2,0,0,5,2
3754265,2015-11-08,Arsenal,42703,Mikel Arteta Amatriain,DEF,Level,10,2,0,0,0,0
3825660,2015-11-08,Barcelona,3508,Sandro Ramírez Castillo,FWD,Leading,3,1,0,0,0,0
3825660,2015-11-08,Barcelona,4320,Neymar da Silva Santos Junior,FWD,Level,49,5,3,0.39699416400000004,11,2
3825660,2015-11-08,Barcelona,4320,Neymar da Silva Santos Junior,FWD,Leading,23,3,1,0.097391985,3,3
3825660,2015-11-08,Barcelona,4324,Daniel Alves da Silva,DEF,Level,57,9,2,0.2311312,11,8
3825660,2015-11-08,Barcelona,4324,Daniel Alves da Silva,DEF,Leading,26,6,0,0,0,1
3825660,2015-11-08,Barcelona,4691,Claudio Andrés Bravo Muñoz,GK,Level,18,0,0,0,0,0
3825660,2015-11-08,Barcelona,4691,Claudio Andrés Bravo Muñoz,GK,Leading,5,1,0,0,0,0
3825660,2015-11-08,Barcelona,5203,Sergio Busquets i Burgos,MID,Level,67,10,0,0,13,6
3825660,2015-11-08,Barcelona,5203,Sergio Busquets i Burgos,MID,Leading,27,5,0,0,7,0
3825660,2015-11-08,Barcelona,5211,Jordi Alba Ramos,DEF,Level,56,10,0,0,6,2
3825660,2015-11-08,Barcelona,5211,Jordi Alba Ramos,DEF,Leading,37,5,0,0,2,1
3825660,2015-11-08,Barcelona,5213,Gerard Piqué Bernabéu,DEF,Level,47,8,0,0,4,2
3825660,2015-11-08,Barcelona,5213,Gerard Piqué Bernabéu,DEF,Leading,11,1,0,0,2,1
3825660,2015-11-08,Barcelona,5216,Andrés Iniesta Luján,MID,Level,40,8,1,0.08203911,16,2
3825660,2015-11-08,Barcelona,5216,Andrés Iniesta Luján,MID,Leading,31,9,1,0.48845795,7,3
3825660,2015-11-08,Barcelona,5246,Luis Alberto Suárez Díaz,FWD,Level,15,3,4,0.19315598,7,1
3825660,2015-11-08,Barcelona,5246,Luis Alberto Suárez Díaz,FWD,Leading,11,1,3,0.913092837,2,1
3825660,2015-11-08,Barcelona,6379,Sergi Roberto Carnicer,MID,Level,37,7,0,0,10,4
3825660,2015-11-08,Barcelona,6379,Sergi Roberto Carnicer,MID,Leading,28,6,2,0.140616658,3,1
3825660,2015-11-08,Barcelona,6616,Munir El Haddadi Mohamed,FWD,Level,19,1,1,0.15156482,4,1
3825660,2015-11-08,Barcelona,6616,Munir El Haddadi Mohamed,FWD,Leading,12,3,0,0,2,2
3825660,2015-11-08,Barcelona,7068,Marc Bartra Aregall,DEF,Leading,8,1,0,0,0,0
3825660,2015-11-08,Barcelona,10609,Jérémy Mathieu,DEF,Level,50,10,2,0.175399314,6,2
3825660,2015-11-08,Barcelona,10609,Jérémy Mathieu,DEF,Leading,10,0,0,0,5,0
3879613,2015-11-08,Juventus,3477,Álvaro Borja Morata Martín,FWD,Level,13,0,0,0,5,0
3879613,2015-11-08,Juventus,3477,Álvaro Borja Morata Martín,FWD,Trailing,7,0,0,0,4,0
3879613,2015-11-08,Juventus,3477,Álvaro Borja Morata Martín,FWD,Leading,11,0,0,0,7,1
3879613,2015-11-08,Juventus,5472,Mario Mandžukić,FWD,Level,6,0,1,0.36819923,11,0
3879613,2015-11-08,Juventus,5472,Mario Mandžukić,FWD,Trailing,3,0,1,0.20798233,4,0
3879613,2015-11-08,Juventus,5472,Mario Mandžukić,FWD,Leading,22,1,3,0.5001820965,10,2
3879613,2015-11-08,Juventus,5541,Stephan Lichtsteiner,DEF,Level,20,0,0,0,0,1
3879613,2015-11-08,Juventus,5541,Stephan Lichtsteiner,DEF,Trailing,11,2,0,0,1,1
3879613,2015-11-08,Juventus,5541,Stephan Lichtsteiner,DEF,Leading,24,2,1,0.38121843,5,1
3879613,2015-11-08,Juventus,5566,Sami Khedira,MID,Level,12,2,0,0,5,1
3879613,2015-11-08,Juventus,5566,Sami Khedira,MID,Trailing,7,0,0,0,1,0
3879613,2015-11-08,Juventus,5566,Sami Khedira,MID,Leading,28,3,0,0,8,3
3879613,2015-11-08,Juventus,5689,Juan Guillermo Cuadrado Bello,FWD,Level,19,5,0,0,8,3
3879613,2015-11-08,Juventus,5689,Juan Guillermo Cuadrado Bello,FWD,Trailing,8,0,0,0,1,0
3879613,2015-11-08,Juventus,5689,Juan Guillermo Cuadrado Bello,FWD,Leading,18,1,0,0,8,0
3879613,2015-11-08,Juventus,5743,Paulo Bruno Exequiel Dybala,FWD,Leading,14,1,1,0.45370695,7,4
3879613,2015-11-08,Juventus,6943,Andrea Barzagli,DEF,Level,15,1,0,0,4,1
3879613,2015-11-08,Juventus,6943,Andrea Barzagli,DEF,Trailing,6,0,0,0,4,2
3879613,2015-11-08,Juventus,6943,Andrea Barzagli,DEF,Leading,31,3,0,0,10,3
3879613,2015-11-08,Juventus,6949,Gianluigi Buffon,GK,Level,14,0,0,0,0,1
3879613,2015-11-08,Juventus,6949,Gianluigi Buffon,GK,Trailing,5,0,0,0,0,1
3879613,2015-11-08,Juventus,6949,Gianluigi Buffon,GK,Leading,27,2,0,0,0,2
3879613,2015-11-08,Juventus,6954,Giorgio Chiellini,FWD,Leading,18,2,0,0,1,2
3879613,2015-11-08,Juventus,7173,Leonardo Bonucci,DEF,Level,16,2,0,0,3,2
3879613,2015-11-08,Juventus,7173,Leonardo Bonucci,DEF,Trailing,9,1,0,0,0,0
3879613,2015-11-08,Juventus,7173,Leonardo Bonucci,DEF,Leading,33,5,0,0,1,1
3879613,2015-11-08,Juventus,7952,Simone Padoin,DEF,Leading,3,0,0,0,1,1
3879613,2015-11-08,Juventus,8294,Claudio Marchisio,MID,Level,14,4,0,0,4,5
3879613,2015-11-08,Juventus,8294,Claudio Marchisio,MID,Trailing,10,1,0,0,7,0
3879613,2015-11-08,Juventus,8294,Claudio Marchisio,MID,Leading,33,7,1,0.014182657,7,2
3879613,2015-11-08,Juventus,20004,Paul Pogba,MID,Level,17,1,1,0.018004682,8,1
3879613,2015-11-08,Juventus,20004,Paul Pogba,MID,Trailing,9,1,0,0,1,2
3879613,2015-11-08,Juventus,20004,Paul Pogba,MID,Leading,22,2,1,0.008749014,13,5
3879613,2015-11-08,Juventus,20008,Patrice Evra,DEF,Level,20,2,1,0.031032491,1,0
3879613,2015-11-08,Juventus,20008,Patrice Evra,DEF,Trailing,10,3,0,0,0,0
3879613,2015-11-08,Juventus,20008,Patrice Evra,DEF,Leading,32,2,0,0,3,2
